habid,hid,nombre_habitacion,precio
17596,117,Lic. Alonso Zayas,47666.84
17597,117,Mtro. Celia Gastélum,82630.0
17598,117,Luisa Flavio Otero,122392.3
17599,117,Helena Aurelio Estrada,75793.7
17600,117,Guadalupe Pacheco Méndez,90326.34
17601,117,Santiago Jacinto Salcido Lemus,63573.41
17602,117,Guadalupe Eugenia Pelayo Balderas,109229.86
17603,117,Alejandro Carmona,114761.02
17604,117,Susana Natividad Negrón de la Garza,10307.01
17605,117,Gloria Daniel Rosario,10215.08
17606,117,Sr(a). Óliver Crespo,42877.15
17607,117,Octavio Collado,13049.87
17608,117,Elvira Jorge Luis Urbina,36883.36
17609,117,Frida Madrigal,141773.02
17610,117,Leticia Trinidad Arreola Ortiz,23745.38
17611,117,Luis Miguel Arteaga,117630.34
17612,117,Genaro Yolanda Ochoa,78226.76
17613,117,Mtro. Eva de la Torre,18438.63
17614,117,José Luis Benavídez Zelaya,4386.7
17615,117,Rocío Sara Melgar,44529.06
17616,117,Liliana Hidalgo Palomo,103484.3
17617,117,Claudia Ramos,22301.88
17618,117,Karina Adalberto Jasso Zaragoza,147300.86
17619,117,Minerva Arias Alfaro,58611.18
17620,117,Ofelia Liliana Correa,131243.46
17621,117,Evelio Teresa Camarillo,42028.85
17622,117,Patricia Lorenzo Puente,5430.49
17623,117,Dr. Noemí Ríos,46720.71
17624,117,Ruby Aponte Bernal,12431.13
17625,117,Miguel Fierro Garibay,107204.46
17626,117,Carolina Calderón Rivero,44358.72
17627,117,Judith Uriel Alonzo Amaya,6272.49
17628,117,Esther Jorge Aparicio,69056.38
17629,117,Gerónimo Gil Castellanos,66721.41
17630,117,Yolanda Carranza Alonso,54068.34
17631,117,Nadia Nevárez,102170.53
17632,117,Sr(a). Santiago Olivárez,26047.61
17633,117,Rodolfo Aguayo Mena,118917.52
17634,117,Sergio de la Fuente,4167.41
17635,117,José Darío Olivárez,109872.94
17636,117,Rodrigo Teresa Macías,30703.24
17637,117,Amelia Valles,116940.22
17638,117,Mtro. Fernando Chapa,91089.76
17639,117,Rafaél Hernandes Granado,112808.92
17640,117,Sergio Rodrígez,67451.25
17641,117,José Eduardo Gamboa,114468.37
17642,117,Rodolfo Hermelinda Carvajal,15312.14
17643,117,Ignacio Báez Fajardo,99118.25
17644,117,Jorge Luis Marcos Ybarra Correa,36028.14
17645,117,Rosario Andrea Rivera,87451.38
17646,117,Alicia Botello Gallardo,71651.93
17647,117,Rebeca Cisneros Tello,134329.47
17648,117,Ing. Ricardo Viera,41162.52
17649,117,Jesús Santiago Ibarra Báez,65897.28
17650,117,Mtro. Soledad Rico,144626.8
17651,117,Homero Celia Gonzales,142252.93
17652,117,Soledad Emilio Iglesias Beltrán,74592.14
17653,117,Ing. Gabriela Franco,130490.69
17654,117,Daniela Rojas Alvarez,22943.63
17655,117,Yolanda Julio Guevara,105717.93
17656,117,Inés Vega,52721.21
17657,117,Sr(a). Lucía Mejía,64150.59
17658,117,Karina Niño Madera,22643.69
17659,117,Fidel Margarita Nieves Hernádez,35372.22
17660,117,Nelly Valdés,12495.62
17661,117,María Eugenia Vega Ozuna,96879.05
17662,117,Jos Osorio Zamora,121527.56
17663,117,Tomás Muñiz Ybarra,148981.9
17664,117,Octavio Montaño Vargas,86800.58
17665,117,Pablo Villanueva,46551.66
17666,117,Wilfrido Estévez Sáenz,145405.89
17667,117,Lic. Joaquín Montes,123789.32
17668,117,Rocío Josefina Cortés Alcaraz,58730.95
17669,117,Abraham Orta,54340.84
17670,117,Marisela Cepeda,137276.95
17671,117,Marcela Almonte,66810.5
17672,117,José Eduardo María José Alcántar,51634.67
17673,117,Mtro. Guillermo González,58161.75
17674,117,Sandra Parra Hurtado,108098.45
17675,117,Rolando Reyna Gamboa,62377.01
17676,117,Vanesa Roberto Portillo,81237.74
17677,117,Indira Antonia Pelayo Guerra,78090.71
17678,117,Lourdes Liliana Santillán Salazar,86818.17
17679,117,Dalia Virginia Sotelo Carrión,65123.82
17680,117,Gilberto Concepción Cornejo,112678.85
17681,117,Blanca Emilia Tafoya Rangel,86047.68
17682,117,Manuel Porfirio Badillo Posada,55899.14
17683,117,Cristal Florencia Amaya Rivero,93365.72
17684,117,Nayeli Marco Antonio Serrato Rosado,29922.71
17685,117,Nancy Alejandro Valle,126401.64
17686,117,Ing. Alejandro Trujillo,70006.75
17687,117,Bianca Abel Leyva,149172.77
17688,117,Marco Antonio Elvira Estrada Rivas,112597.77
17689,117,Mauricio Rosalia Gracia,19350.71
17690,117,Óscar Cantú,60693.71
17691,117,Lorenzo Jaime Olivas Valladares,31809.83
17692,117,Homero Catalina Anguiano,67551.52
17693,117,Berta Miguel Ángel Brito Rocha,78444.36
17694,117,Pamela Trinidad Curiel Mata,71504.67
17695,117,Julio César Pilar Covarrubias Montez,113083.24
17696,117,Felix Torres Espinosa,80197.17
17697,117,Mtro. Delia Avilés,129361.33
17698,117,Sr(a). Gerardo Anguiano,141828.27
17699,117,Wilfrido Karina Cotto Venegas,126899.53
17700,118,Rodrigo Bonilla,75015.46
17701,118,Ramiro Ernesto Alonso Manzanares,79750.9
17702,118,Isabela Gilberto Peña,8961.63
17703,118,Carlos Esperanza Henríquez Godínez,103571.15
17704,118,Lic. Amelia Olivárez,92220.32
17705,118,Mtro. Israel Sanches,120748.93
17706,118,René Gregorio Maldonado Romero,54445.81
17707,118,María Cristina Gallegos Frías,48328.12
17708,118,Rufino Nancy Hernádez Méndez,66966.69
17709,118,Martín Apodaca,113367.84
17710,118,José Manuél Federico Arevalo,141586.24
17711,118,Miriam Mercedes de la Torre,9801.99
17712,118,Mtro. Emilio Alarcón,40876.72
17713,118,Diego Isabel Córdova,34995.81
17714,118,Magdalena Cedillo Echeverría,60779.98
17715,118,Verónica David Villalpando,55265.15
17716,118,Antonia Guzmán Cisneros,99488.96
17717,118,Dalia Rosa Salgado,4767.32
17718,118,Débora Diego Bañuelos Montenegro,109437.48
17719,118,Dr. Leonel Barrientos,148683.2
17720,118,Silvia Raúl Núñez,87109.09
17721,118,Elvira Salas,27816.7
17722,118,Esperanza Lozada Garza,33593.44
17723,118,Manuel Gonzalo Arenas,87780.8
17724,118,Violeta Chavarría Sosa,95470.27
17725,118,Ing. Irma Montaño,141099.26
17726,118,María Cristina César Alarcón Ferrer,67471.49
17727,118,Yuridia Adalberto Chacón Chávez,82955.31
17728,118,Ing. Daniel Valdez,6005.96
17729,118,Jonás Yáñez Farías,27210.16
17730,118,Dalia Ornelas,125929.29
17731,118,Santiago Antonia Muro,37772.2
17732,118,Raquel Jerónimo Olmos Velásquez,22975.16
17733,118,Indira Piña Rodríguez,77887.72
17734,118,Alicia Leyva,146113.42
17735,118,Hermelinda Porras Fernández,70325.55
17736,118,Dr. Vanesa Carrión,64626.51
17737,118,Isabel Morales,38925.12
17738,118,Eugenio Isabel Toledo,54981.17
17739,118,Cecilia Córdova,5213.79
17740,118,Asunción Santana,126992.03
17741,118,Lic. Concepción Roque,74697.8
17742,118,Fidel Francisco Javier Urrutia,26116.66
17743,118,Benito Francisca Alemán Granado,14170.87
17744,118,Adriana Quiñones Ceja,7338.85
17745,118,Sandra Caldera,15424.03
17746,118,Patricio Suárez,25296.8
17747,118,Raúl Eugenia Badillo,122337.34
17748,118,Antonia Herrera Páez,122028.28
17749,118,Timoteo Pascual Arteaga,121903.54
17750,118,Pilar Esperanza Lugo Barela,39755.1
17751,118,Mauricio García Ortega,54108.85
17752,118,Eugenia Verduzco,67398.43
17753,118,Daniela Vargas Zelaya,130155.39
17754,118,Ing. Bernabé Muñoz,117924.76
17755,118,Alicia Rodrigo Benavídez Marrero,53565.75
17756,118,Marisela del Río,78304.81
17757,118,Vicente Perea Sandoval,66594.39
17758,118,Carolina Alcántar Gil,123630.15
17759,118,Guillermo Olga Rentería Castellanos,135809.69
17760,118,Abel Vélez,59023.33
17761,118,Ricardo Hernán Gallegos,107581.87
17762,118,Sr(a). Miguel Berríos,79427.02
17763,118,Lic. Juana Orta,60896.26
17764,118,Sr(a). Iván Valenzuela,24572.01
17765,118,Cristian Barreto,97873.82
17766,118,Elisa Ceja Cardona,93474.31
17767,118,Octavio Prieto,74517.83
17768,118,Rosario Mayorga,117092.01
17769,118,Aurelio Raquel Alonso Cedillo,65826.56
17770,118,Gilberto Granado Santana,97843.48
17771,118,Soledad Leyva Guerra,88217.11
17772,118,Sr(a). Gabino Villanueva,133376.39
17773,118,Arcelia Evelio Páez de la Fuente,40313.77
17774,118,Dulce Ybarra,38831.76
17775,118,Gabriel Raquel Aguilera Guerrero,31517.7
17776,118,Nadia María del Carmen Pacheco Carvajal,131671.72
17777,118,Julia Barragán Grijalva,98359.57
17778,118,Sara Henríquez,95530.82
17779,118,Eva Vigil Villegas,71293.48
17780,118,Yeni Elvia Tejeda,3865.54
17781,118,María José de Anda Niño,56910.28
17782,118,Dr. Gilberto Almanza,48470.83
17783,118,Sofía Vicente Gallegos Otero,133929.52
17784,118,Marisela Martín Centeno,29872.67
17785,118,Daniel Minerva Calvillo,128462.73
17786,118,Rosario Arteaga,54863.49
17787,118,Mercedes Reyna Casillas,3859.81
17788,118,Violeta Verdugo Cisneros,72916.11
17789,118,Julio Julio César Gómez Marín,82417.0
17790,118,Esther Reina Rosales de la Crúz,55462.54
17791,118,Modesto Hugo Camarillo Loya,34726.4
17792,118,Luz Prieto Franco,134377.56
17793,118,Vicente Marrero Macías,88857.34
17794,118,Lorenzo Octavio Tórrez Solorio,120712.66
17795,118,Amador Olga Segura,45078.8
17796,118,Silvia Cardenas,132450.69
17797,118,Carolina Garibay Gurule,10154.23
17798,118,Carmen Nancy Escamilla Alcántar,71757.86
17799,118,Darío Irene Otero,128673.55
17800,118,Ramón Cantú,25593.36
17801,118,Pablo Ávalos,96541.52
17802,118,Emilio Garay Ruiz,71066.0
17803,118,Gonzalo de la Torre,53673.38
17804,118,Rafaél Natalia Ayala Valdivia,82042.87
17805,118,Graciela Fajardo Partida,133399.78
17806,118,Óliver Parra,53382.08
17807,118,Uriel Báez Miranda,124575.22
17808,118,Mtro. Andrés Garza,39307.47
17809,118,Vicente Pedro Olvera Sanabria,55911.39
17810,118,Jerónimo Angélica Lovato Rodrígez,77361.03
17811,118,Armando Rael Figueroa,116963.9
17812,118,Sr(a). Ana Luisa Barraza,116138.71
17813,118,Fabiola Violeta Gurule Páez,88447.97
17814,118,Roberto Elvira Alfaro Galindo,52956.02
17815,118,Sr(a). Javier Reyes,99798.61
17816,118,Lucía Eduardo Llamas,32518.19
17817,118,Alonso Ignacio Rincón,61182.64
17818,118,Omar Federico Gastélum Galarza,124985.59
17819,118,Luis Manuel Partida Aguayo,113100.22
17820,118,Lic. Minerva Echeverría,75643.44
17821,118,Sergio Ramón Barragán Solís,146194.0
17822,118,Vanesa Samaniego,10313.16
17823,118,Manuel Corona,103749.34
17824,118,Sr(a). Salvador Loera,82572.51
17825,118,María Arredondo,88651.17
17826,118,Delia Tello Ordóñez,44211.55
17827,118,Antonia Segovia Carrión,137370.37
17828,118,Timoteo José Emilio Valladares,105304.88
17829,118,Conchita Barragán Murillo,38830.59
17830,118,Ramón Zelaya Aguirre,124601.9
17831,118,Sofía de León,100543.04
17832,118,Leonardo Vela Zepeda,143315.64
17833,118,Ing. Nelly Mendoza,28657.34
17834,118,Manuel Claudia Guevara,23278.6
17835,118,Elvira Clemente Salgado,125863.25
17836,118,Rodrigo Menéndez,130392.33
17837,118,Irma Mendoza Pérez,97502.59
17838,118,Amalia Bianca Valdez Oquendo,128456.42
17839,118,Mtro. Carla Longoria,2726.53
17840,118,Norma Cotto,45400.75
17841,118,Conchita Archuleta,100959.71
17842,118,Sr(a). Dulce María Gamez,100145.92
17843,118,José María Lourdes Tijerina Puente,66582.93
17844,118,Esther Quintero,123037.8
17845,118,Bianca Hernandes Ceballos,138271.4
17846,118,Mario Rodríguez Sánchez,18101.58
17847,118,Reynaldo Benito Serrano,54788.76
17848,118,Zeferino Sarabia,48774.19
17849,118,Mariano Esparta Paredes Cervantes,144676.34
17850,119,Diana Yuridia Vásquez Casanova,84632.65
17851,119,José Emilio Echeverría Trejo,5559.1
17852,119,Jorge Esperanza Martínez,137644.27
17853,119,Lorenzo Barajas Galindo,34470.75
17854,119,Sr(a). Mercedes Jaime,37057.67
17855,119,Dr. Catalina Piña,3113.58
17856,119,Sr(a). Eugenio Rolón,102962.63
17857,119,Esmeralda Yáñez Cervantes,11551.14
17858,119,Ing. Julio Zayas,79451.01
17859,119,Esperanza Gabino Magaña Reynoso,112297.83
17860,119,Elias Sonia Calderón,34708.16
17861,119,Genaro Cantú,122917.5
17862,119,Aldonza Arguello Vaca,115969.23
17863,119,Modesto Matías,59669.96
17864,119,Sr(a). Eva Aguayo,142525.8
17865,119,María Teresa Perales,35236.83
17866,119,María Teresa Ana María Cadena Meza,119843.51
17867,119,Virginia Mario Herrera Prado,135767.16
17868,119,José Eduardo Amanda Gálvez,57538.71
17869,119,Octavio Ofelia López,6863.45
17870,119,Ilse Camilo Mercado,69538.02
17871,119,Jaime Esther Zedillo Valdivia,120357.84
17872,119,Sr(a). Camilo Malave,73039.04
17873,119,Guillermo Fabiola Avilés Caraballo,70371.07
17874,119,Vicente Vargas,110948.68
17875,119,Jacinto Dolores Vergara,78687.32
17876,119,Miriam Gonzalo Villalpando,115030.72
17877,119,Aldo Oswaldo Macías González,32638.06
17878,119,Georgina Antonia Baca Rael,121099.43
17879,119,Angélica Colunga Olvera,116444.68
17880,119,Wendolin Vaca Bonilla,132142.69
17881,119,Oswaldo Concepción Guzmán,89375.91
17882,119,Ing. Esther Farías,120820.17
17883,119,Ing. Eva Gaona,45185.59
17884,119,José Carlos Emilio Baca Esparza,16490.53
17885,119,Gerónimo Cristobal Alvarado,70302.46
17886,119,Liliana Adalberto Mora Rentería,93045.57
17887,119,Nayeli Sevilla Loya,98610.33
17888,119,Manuel Leonor Pelayo Escobedo,3410.76
17889,119,Mayte Negrón,57436.94
17890,119,Gregorio Liliana Amaya Marín,125350.17
17891,119,Estela Ramos,143958.88
17892,119,Antonio Maya Gurule,42330.81
17893,119,Frida Marco Antonio Jáquez Cintrón,38284.52
17894,119,Dr. Norma Garibay,119483.08
17895,119,Sr(a). Eva Castro,42126.0
17896,119,Rosario Arias Raya,104273.95
17897,119,Renato Lilia Leyva,53964.48
17898,119,Aldonza Amalia Paredes,119157.48
17899,119,Inés Fabiola Cornejo Castañeda,140529.27
17900,119,Lourdes Acosta de León,37335.5
17901,119,Dr. Gilberto Marrero,144328.9
17902,119,Ruby Zelaya Hernández,39734.73
17903,119,Elena José Manuél Zamudio Baeza,59725.18
17904,119,Sofía Gollum,18360.53
17905,119,Sr(a). Mateo Olivárez,84343.91
17906,119,Sr(a). Blanca Barreto,146369.02
17907,119,Roberto Granados,143469.77
17908,119,Elvia Alonso Villalpando,24672.43
17909,119,Lorena Ernesto Lemus,45560.07
17910,119,Fidel Elisa Montalvo Pacheco,37390.9
17911,119,Luis Dulce Castro,50799.47
17912,119,Estela Caldera Castellanos,125252.55
17913,119,Carla Martín Rodrígez Dueñas,139925.89
17914,119,Gabriela Romero,75153.43
17915,119,Óliver Alcántar Zayas,50225.41
17916,119,Juana Perales Medina,132465.12
17917,119,Esteban Valle,134863.16
17918,119,Homero Juárez de la Crúz,62678.7
17919,119,Martha de León,123584.66
17920,119,Fabiola Heredia,55324.61
17921,119,Eva Óliver Escalante Pizarro,93039.88
17922,119,Karina Lucas Zamudio Corona,103035.11
17923,119,Claudia Cardona Adame,27506.1
17924,119,Anel Amaya Beltrán,106553.19
17925,119,Dr. Micaela Alemán,123129.26
17926,119,Modesto Leticia Montez,27542.5
17927,119,Elsa Santana Vélez,62000.04
17928,119,Débora Laura Marín,126489.59
17929,119,Maximiliano Sonia Gracia,3184.34
17930,119,Ing. Bianca Iglesias,6836.77
17931,119,Martha Blanca Montenegro Gómez,36153.92
17932,119,Zacarías Márquez,127178.73
17933,119,Patricio Juárez Jurado,39549.43
17934,119,Dr. Guillermo Tapia,116320.25
17935,119,Nancy Villalobos,99357.25
17936,119,Bernabé Irene Gálvez Abrego,20287.0
17937,119,Mariana Josefina Acuña,114892.87
17938,119,Uriel Zayas Delgadillo,69607.91
17939,119,Ing. Ricardo Madera,72700.47
17940,119,José Carlos Emilia Mendoza Murillo,60630.46
17941,119,Horacio González,19050.24
17942,119,Víctor Gonzalo Zayas,126855.63
17943,119,Ernesto Salazar Prado,145046.69
17944,119,Ing. Abelardo Melgar,88019.04
17945,119,Luis Manuel Sonia Quiñones,96845.13
17946,119,Ing. Abelardo Carrasco,88061.48
17947,119,Silvia Pacheco Mata,90404.31
17948,119,Rodolfo Fernández Gurule,72248.1
17949,119,Marisela Alva,95397.5
17950,119,Juan Amelia Blanco Vaca,33459.85
17951,119,Ing. Ofelia Puga,110094.2
17952,119,José Manuél Rosales,54221.91
17953,119,José Victoria Parra Tirado,70055.71
17954,119,Judith Garza,48479.22
17955,119,Graciela Ocampo Rivero,119267.96
17956,119,Blanca Ángela Montañez,15514.22
17957,119,Alta  Gracia Martín Solís,87459.14
17958,119,Sonia Medrano,67128.6
17959,119,Francisco Palomino Arguello,126984.57
17960,119,César Bruno Parra Blanco,51799.31
17961,119,Joaquín Rosario Angulo Leiva,17059.63
17962,119,Noelia Alemán,51685.51
17963,119,Gustavo Lourdes Orozco,82280.99
17964,119,Mtro. Horacio Navarro,77514.3
17965,119,Pamela Rafaél Córdova Almonte,148748.7
17966,119,Mitzy Amaya Bétancourt,48890.33
17967,119,Lic. Luis Miguel Ozuna,43508.12
17968,119,Gustavo Sotelo,120445.42
17969,119,Enrique Orta,42716.23
17970,119,Bernardo del Valle,85279.84
17971,119,Salma Joaquín Quesada,148082.23
17972,119,Sonia Trinidad Ortega Montoya,116441.27
17973,119,Violeta Durán,76027.68
17974,119,Lic. Abel Cabán,84738.67
17975,119,Julio César Olivo Portillo,125562.37
17976,119,Eloy Olmos,12572.9
17977,119,Lic. Martha Orosco,71060.35
17978,119,Salma Hernandes,78722.13
17979,119,Marcela Granado,12361.97
17980,119,Samuel Rolón,84494.54
17981,119,Elsa Emilia Posada Cabrera,89752.25
17982,119,Hugo Duarte,41562.73
17983,119,Porfirio Sofía Velásquez,130339.85
17984,119,Dr. Juan Fajardo,49876.58
17985,119,Paulina Arcelia Escamilla,8043.39
17986,119,Sr(a). Ángel Matías,122946.47
17987,119,Serafín Heredia Posada,112497.03
17988,119,Evelio Raúl Castro Lira,139964.89
17989,119,Mariana Joaquín Dueñas Montoya,51257.82
17990,119,Dr. Pedro Gaitán,69073.25
17991,119,Salma Contreras,89415.13
17992,119,Oswaldo Quiñónez,59691.81
17993,119,Amalia Rico Rolón,49833.77
17994,119,Eduardo Daniela Rascón,91226.42
17995,119,Alejandra Montes,40576.48
17996,119,Clara Citlali Avilés,136256.02
17997,119,Alta  Gracia Vela Vela,7152.74
17998,119,José Emilio Gonzales Fonseca,91435.01
17999,119,Mtro. Esperanza Pineda,51333.23
18000,120,Octavio Martha Girón Guardado,125646.75
18001,120,Rodrigo Hernán Vázquez Almonte,45315.07
18002,120,Sr(a). Jos de la Rosa,136143.33
18003,120,Aldonza Pamela Sanabria Ocampo,92735.22
18004,120,Ruby Matos,33423.77
18005,120,Miguel Ángel Jaimes,62324.46
18006,120,Jerónimo Fierro,135291.6
18007,120,Noemí Moreno Fonseca,96484.63
18008,120,Patricia Débora Flórez del Río,39833.72
18009,120,Yeni Mateo Almanza,27595.01
18010,120,Jaqueline Carla Dávila Salgado,118338.63
18011,120,Dr. Patricia Hernádez,141724.51
18012,120,Jaime Salcedo,117631.67
18013,120,Vicente Gil Lomeli,33773.35
18014,120,Gabino José Manuél Castillo,96554.98
18015,120,Silvia Dávila Madera,40942.48
18016,120,Mtro. Juan Carlos Rivero,127598.16
18017,120,Dr. Frida Lovato,74379.3
18018,120,Lic. Carolina Tejeda,48795.47
18019,120,Araceli Olivas Carrero,79468.17
18020,120,Esteban Helena Castillo,117526.13
18021,120,Perla Soto,114283.39
18022,120,Jacobo René Bonilla,44021.43
18023,120,Ing. Rafaél Palomo,51936.47
18024,120,Rolando Frías Ceja,80394.47
18025,120,Sr(a). Yolanda Navarrete,83586.08
18026,120,Mtro. Andrés Gastélum,132992.22
18027,120,Sr(a). Teresa Flórez,128408.69
18028,120,Ángela Altamirano,149960.02
18029,120,Mtro. Esperanza Hernandes,27115.56
18030,120,Carlos del Valle,33239.76
18031,120,Mayte Monroy,49819.19
18032,120,Dr. Lucas Gaona,85916.1
18033,120,Sr(a). Jaime Paredes,128266.91
18034,120,Teodoro Valles Puga,43458.06
18035,120,Verónica Cabrera Gallegos,108737.3
18036,120,Benito Abril Sierra,10553.57
18037,120,Adriana María Eugenia Quezada,72682.8
18038,120,Helena Griego Lara,86474.95
18039,120,Arturo Peres Almanza,63526.77
18040,120,Amador Ernesto Armenta Sanches,37997.6
18041,120,Ing. Cristobal Peña,51228.78
18042,120,Gustavo Georgina Garza Gaitán,59128.56
18043,120,Claudia Pamela Bañuelos,82996.03
18044,120,Pedro Arturo Paz Soliz,45150.89
18045,120,Amanda Arguello Negrete,116481.48
18046,120,Dr. Rocío Salcido,115355.77
18047,120,Benjamín Concepción Nevárez,104729.91
18048,120,Ángela Iván Lozano Posada,21145.25
18049,120,Cristina Matos,42322.55
18050,120,Juan Noriega,109477.74
18051,120,Graciela René Cardenas Benavídez,93690.08
18052,120,Ángela Ariadna Archuleta,35398.91
18053,120,Olivia Sotelo,80389.21
18054,120,Araceli Maximiliano Merino,109266.78
18055,120,Elias Guardado Báez,135146.74
18056,120,Lucía Olmos Varela,40488.77
18057,120,Inés Velásquez,60014.84
18058,120,Mtro. Beatriz Torres,41202.06
18059,120,Claudio Zarate,89955.62
18060,120,Victoria Montaño Puente,3368.13
18061,120,Esparta Augusto Ibarra Ledesma,114586.17
18062,120,Sr(a). Fernando Laboy,31787.85
18063,120,Estela Montaño Robles,64624.93
18064,120,Josefina Calvillo,121168.26
