tid,aid,descripcion,precio
604,77,Doloremque nostrum incidunt error enim voluptates impedit. Sapiente aliquid asperiores dolorem iusto id. Esse ipsum provident consequatur aspernatur eveniet a. Nobis dolorum saepe.,10269.57
603,77,Officia amet et blanditiis laudantium dicta doloribus. Repellat cupiditate consectetur rem. Vel est adipisci.,4052.53
608,96,Maiores harum libero tempore quod laborum alias.,17457.91
607,96,Consequatur dolore voluptatem ducimus. Dicta fugit voluptate aliquam quas libero eius rerum.,11535.19
606,96,Quod consequuntur nobis ad. A aut optio atque recusandae.,14519.15
611,193,Velit dolore beatae nisi aut possimus libero.,16498.47
610,193,Impedit voluptatem quas magnam excepturi rerum. Assumenda neque tempora quibusdam mollitia commodi dicta. Quos quod magni necessitatibus facere.,24439.3
609,193,Quasi blanditiis explicabo officia. Rem aperiam veritatis neque in suscipit.,11130.49
614,456,Culpa sit mollitia sapiente hic error ad. Itaque quibusdam fugit minus repellendus error quidem corporis. Sed iure voluptatem voluptate est architecto.,15496.74
613,456,Consequatur error culpa optio tenetur aut facere. Aperiam corporis provident accusamus repellat.,13971.18
612,456,Eveniet praesentium deserunt adipisci. Vero ex dolore.,16125.95
617,230,Aperiam aspernatur reiciendis nihil magni aut sint. At eveniet animi molestiae aliquam. Numquam minus accusantium expedita in aut.,4889.44
616,230,Libero eligendi laudantium labore exercitationem. Rerum nesciunt neque corrupti. Voluptatibus nihil sequi.,24027.59
615,230,Corporis ut numquam eaque. Ab veniam iure. Dolore occaecati sunt omnis.,12696.64
620,31,At id eum debitis rem. Aliquam atque excepturi harum nam atque soluta.,9166.64
619,31,Eius ratione magni nulla quis hic dolores. Fugiat tempora illum fuga odit voluptas. Modi molestias voluptates voluptate est officiis.,23856.36
618,31,Laudantium sit eaque amet. Deleniti harum est provident accusamus ex distinctio reprehenderit.,2173.05
623,363,Vel quas reprehenderit quas quae. Itaque minima in vel ipsum libero blanditiis. Delectus modi distinctio a ratione.,6695.09
622,363,Animi delectus dolore earum quisquam temporibus rerum. Quo at aliquid corporis hic.,21305.27
621,363,Labore earum tenetur nisi placeat assumenda nesciunt. Perferendis officiis doloribus tenetur necessitatibus. Sed omnis eaque assumenda recusandae soluta.,21529.37
626,245,Iste quas non cum quo. Modi architecto ratione aliquid veniam voluptatibus assumenda. Modi saepe illo officiis et unde sit.,22979.09
625,245,Aspernatur voluptatem quas occaecati mollitia sequi vel. Necessitatibus porro officiis. Totam soluta quasi.,9089.11
624,245,Praesentium dolores libero similique adipisci. Quaerat occaecati maxime possimus odit eos aliquid. Odio tenetur consequuntur.,10229.88
629,419,Saepe eveniet recusandae eveniet sit a placeat. Omnis quo similique sequi eum aspernatur. Voluptatem minus assumenda molestiae eum. Tempora sint ullam iure illum perferendis rerum mollitia.,12797.83
628,419,Soluta voluptatibus architecto incidunt corrupti ipsa blanditiis ipsam. Unde dolor minima quo autem.,11873.44
627,419,Itaque consequatur maxime tempora error quisquam quasi. Temporibus saepe facilis odit eveniet totam qui. Quasi sed tempore. Ad aliquam unde ipsum laborum odit vel.,22902.14
632,21,Et laudantium perspiciatis eos explicabo. Aliquam molestias aspernatur illum eius doloremque.,4878.59
631,21,Vitae assumenda aperiam vitae magni eius officiis. Nostrum iusto aperiam eos atque consectetur aliquid.,13919.81
630,21,Dignissimos ab omnis aperiam ipsum. Eligendi itaque dignissimos atque mollitia asperiores ad.,3489.31
635,224,Repellat fuga animi repellat vel. Tempore iusto optio dolores numquam. Enim itaque voluptatem quasi eligendi assumenda laudantium.,5640.88
634,224,Quis aliquam illum atque commodi. Facere ipsum quis soluta nobis quibusdam. Eaque pariatur eaque.,11786.12
633,224,Quam quidem ipsa amet.,18738.37
638,428,Recusandae nostrum totam. Harum facere alias optio harum cumque. At autem incidunt amet placeat iusto maxime. Aperiam mollitia maxime pariatur consequuntur neque nisi corrupti.,14122.24
637,428,Placeat ea doloribus repellat. Ipsum soluta dolores.,9011.22
636,428,Natus ut alias quis sapiente. Fuga atque corporis aliquid explicabo.,14507.86
641,68,Numquam occaecati unde sit. Fugit voluptate debitis. Aliquid corrupti molestiae et officia aspernatur tempora. Unde reprehenderit odio perferendis assumenda.,19561.5
640,68,Incidunt sunt beatae maxime ut. Hic nobis in magni.,18479.54
639,68,Dicta corrupti ut laborum amet eos.,6485.04
644,7,Nisi nulla labore officiis dolore. Velit corrupti laborum itaque quisquam illum libero. Similique repellat quo sapiente perferendis id.,10292.07
643,7,Sapiente tempore delectus vel iure reiciendis id eligendi. Est officiis officia perspiciatis. Corrupti id accusantium pariatur repellendus assumenda veniam.,3080.0
642,7,Debitis veritatis nemo perspiciatis accusamus qui autem dignissimos. Aliquid perspiciatis dolore suscipit provident. Harum praesentium exercitationem inventore reiciendis delectus quis.,24949.99
647,76,Optio odio sint deleniti recusandae. Dolor ullam necessitatibus itaque veniam fugit. Dicta totam dolore animi labore reprehenderit ipsum.,2873.77
646,76,Quaerat debitis asperiores eveniet. Eius eum rem nihil fugiat. Modi fuga animi aliquid sequi.,17021.36
645,76,Sint repudiandae molestiae debitis dicta nostrum. Cum repudiandae provident laboriosam.,16257.48
650,445,Officiis repudiandae sunt dolores alias repellat. Tempora a occaecati natus provident corrupti.,5921.94
649,445,Nisi quibusdam culpa in odio repellat placeat. Debitis nisi officia omnis nisi. Autem neque nam autem minima incidunt.,10431.99
648,445,Alias voluptas quo. Sed labore nobis incidunt quos dignissimos.,17907.66
653,397,Ipsum sit minima. Labore minus laudantium laborum voluptatibus ratione. Dicta quia doloremque repellendus itaque delectus tenetur.,20820.03
652,397,Iste at magni ipsa deleniti tenetur quam temporibus. Sequi suscipit cupiditate soluta nemo quas. Tempora vitae doloremque id possimus culpa nobis assumenda.,16661.09
651,397,Repellendus unde ea cumque ut tenetur libero impedit. Tempora consectetur dolorum aut. Officiis quas nemo sit cumque esse. Modi soluta eum modi recusandae accusantium.,9315.13
656,458,Molestiae est ex rerum ducimus distinctio excepturi. Perferendis magnam similique cumque fuga minima aperiam. At doloribus modi optio earum tempora voluptas repellat.,22105.82
655,458,Eaque magnam quo reiciendis ullam molestias. Vel eius nemo maxime excepturi doloribus. Ab ullam at impedit.,18905.42
654,458,Rerum pariatur repellat iste ut earum. Perspiciatis eaque odit distinctio laudantium ad.,16280.16
659,416,Sapiente fuga ab fuga eligendi.,21431.4
658,416,Officiis quos odit eum reiciendis impedit.,22059.63
657,416,Voluptatum nihil odit voluptas voluptatum. Voluptas iusto officiis aspernatur at. Ipsa ratione minima dolor.,17808.17
662,84,Reprehenderit modi saepe. Sint ipsum nesciunt sequi dolore. Voluptatum id deleniti suscipit quisquam.,9332.69
661,84,Laboriosam ex voluptatem aliquam reprehenderit natus vitae. Qui incidunt sed consectetur. Minima ullam reprehenderit.,22680.85
660,84,Quas similique laboriosam deserunt ipsa eaque. Fugiat ea recusandae error corrupti. Asperiores pariatur cum.,8925.69
665,28,Quod provident accusamus facilis enim nobis impedit. Ab quo soluta atque ullam quos.,15435.66
664,28,Iste reiciendis quaerat omnis. Tempore eum quaerat dolores repudiandae.,8697.69
663,28,Tempore soluta non doloribus. Deserunt aliquid maxime ad iusto eveniet. Incidunt quasi quaerat architecto optio laboriosam.,16115.99
668,265,Eum impedit dolorem. Ab placeat inventore veritatis.,16644.62
667,265,Tempore suscipit sapiente repellat nemo blanditiis fugit sit. Maxime officia deleniti voluptatibus quos deleniti corrupti. Maiores eos odit.,14573.2
666,265,Fugiat tempore fugiat hic voluptate cum quam. Possimus voluptatum similique ut corporis. Ipsum suscipit consequuntur dolore aperiam pariatur. Dignissimos eos inventore ipsum mollitia fugiat.,9819.0
671,130,Unde tempore unde maxime cupiditate reprehenderit.,16740.14
670,130,Nam accusamus excepturi ab. Tenetur aperiam maxime perspiciatis fugit maiores odit.,6686.41
669,130,Sint vel minima corrupti incidunt hic.,8393.82
672,390,Quibusdam optio facere totam. Repellat quibusdam soluta impedit voluptate ipsa libero.,21172.93
674,390,Aspernatur ipsum deserunt nesciunt. Dolorum cum ipsam quae. Molestias eaque temporibus eos.,20660.07
673,390,Itaque repudiandae perspiciatis officiis voluptate recusandae id. Expedita voluptates porro totam. Placeat cumque molestiae esse.,18258.4
677,496,Repellat quam aperiam deleniti atque perspiciatis. Officiis impedit commodi distinctio.,6868.17
676,496,Ipsam magni excepturi itaque. Fugit eligendi eveniet ab natus.,22435.62
675,496,Libero aliquid ipsam. In explicabo cumque minus optio modi optio. Ipsum iste dicta nisi dolor sapiente.,16726.62
680,98,Impedit autem optio voluptatem facilis itaque sapiente ea. Ducimus culpa rem quos doloribus. Cumque fuga esse repellendus.,11552.11
679,98,Esse dignissimos qui iste soluta eligendi similique. Quis ullam adipisci.,23842.26
678,98,Delectus aspernatur labore laudantium voluptates beatae. Quidem fugiat nam nobis expedita deserunt reprehenderit.,22288.09
683,377,Mollitia nisi autem alias cupiditate. Labore quis nihil nemo. Natus facere eos amet libero praesentium. Tempora voluptates dolorum explicabo placeat.,23026.53
682,377,Dolorum optio error quaerat dolorum aperiam. Distinctio atque repellat dolore eveniet consectetur deserunt ad.,13523.5
681,377,Vitae odit aperiam cumque. Animi vero architecto asperiores. Cum itaque culpa amet impedit exercitationem corporis.,24117.91
686,339,Praesentium a eligendi culpa magnam. Voluptates unde ullam temporibus. Sapiente sed iure expedita perferendis voluptatem.,21764.08
685,339,Odit iste voluptas voluptatum eius minus officiis voluptates. Numquam ut necessitatibus dolore natus. Illum voluptas voluptate adipisci. Cum vel harum nisi.,15566.01
684,339,Qui eum veritatis modi. Quam qui occaecati tempore rerum nam culpa. Debitis numquam quo quas veritatis aspernatur placeat eum.,2140.33
689,297,Ad nesciunt perferendis rem. Cupiditate laborum cum fugit ratione nesciunt quo error. Incidunt debitis optio ex excepturi tenetur consequuntur.,22296.44
688,297,Quas eaque sunt quia sit sunt. Eum a perferendis autem perferendis deleniti. Non laborum ipsum atque tempora.,22147.77
687,297,Ipsam eligendi sunt alias ducimus optio. Hic voluptatem repellat veritatis repellendus vitae. Molestiae aut voluptatum praesentium deleniti.,9491.16
692,48,Illo hic molestias consequatur tenetur rem officia. Aspernatur cum itaque quam maiores ipsa.,13292.85
691,48,Voluptatum non velit. Aut at dolore asperiores eos atque minima.,6197.7
690,48,Occaecati mollitia fugiat quia non inventore. Libero dignissimos harum nemo repellendus.,9036.14
695,196,Eius molestiae itaque architecto. Temporibus tempora aliquam occaecati necessitatibus. Neque iure quo.,8579.2
694,196,Nemo nam officia omnis sequi quidem. Labore architecto doloremque illum.,22631.8
693,196,Quas temporibus illum voluptatibus doloremque id. Perferendis totam eius minus quod nisi facere a. Odio itaque occaecati cupiditate dicta incidunt dolores.,18563.46
698,402,Aut iure fuga doloribus consectetur. Officiis culpa dolores repudiandae.,11059.17
697,402,Autem sed consequuntur accusantium eos libero ex. Quo repellendus id consequuntur.,11402.98
696,402,Totam tempore dolor. Ipsa minima architecto. Asperiores ex quas. Molestias tempora neque atque a alias praesentium.,3439.77
701,471,Laboriosam ratione nihil delectus hic. Blanditiis maiores at necessitatibus unde. Odit quis quam. Hic sunt voluptate nobis aliquid neque.,6070.09
700,471,Distinctio sint saepe itaque. Repellendus commodi ab ullam dolores dolorum voluptatibus. Enim perferendis occaecati similique ea sequi quasi.,24245.86
699,471,Distinctio vitae unde magni vel. Doloribus ipsam distinctio vel distinctio.,3277.58
704,139,Totam dolor officia assumenda nemo consequuntur. Qui nobis a excepturi dolores minus. Sapiente omnis in.,10466.93
703,139,Dolor ipsum aliquam et. Non suscipit occaecati aspernatur. Magni incidunt quasi asperiores vel quam consequuntur.,17019.48
702,139,Vitae iure praesentium aperiam distinctio assumenda aspernatur blanditiis. Vero facilis nulla pariatur laboriosam.,13287.88
707,62,Dicta laborum voluptates. Deserunt necessitatibus officia illo architecto amet praesentium quis.,4348.13
706,62,Ut deleniti ratione voluptatem aliquid quidem. Deleniti doloremque cumque commodi quidem totam rerum.,8270.4
705,62,Mollitia natus praesentium tempore illo nobis dolor. Enim commodi in officiis vero officia.,24939.24
710,401,Sapiente numquam dolores id quasi. Assumenda eos voluptate odit placeat. Ullam dolor necessitatibus ea quo necessitatibus debitis.,17236.79
709,401,Repudiandae sunt aliquam quibusdam doloremque est molestias error. Perferendis ipsa maiores possimus cum. Delectus optio reiciendis sapiente quisquam placeat.,12503.96
708,401,Repellat illo numquam rerum. Rem maiores eaque commodi asperiores autem nesciunt. Aperiam consectetur dolorum dignissimos veniam fugit.,20095.85
713,189,At nam dolores rerum voluptatum neque.,13357.67
712,189,Quibusdam voluptate aperiam soluta deleniti illo placeat. Voluptatum dolorem ab neque itaque necessitatibus.,24280.14
711,189,Quaerat sapiente illo ipsam delectus sapiente iusto. Cum nisi tempora veritatis. Molestiae cupiditate necessitatibus nobis.,5015.59
716,451,Explicabo sapiente illum aut. Rem et placeat tempora.,12867.18
715,451,Earum exercitationem error aut. Sapiente veniam totam. Recusandae amet deserunt quasi dolores.,22321.76
714,451,Minus minima expedita pariatur. Rem blanditiis necessitatibus culpa minus dicta impedit nulla.,18042.86
719,367,Soluta odio repellat voluptatem sit. Suscipit a nobis praesentium consectetur. Distinctio ipsum laborum saepe.,3936.6
718,367,Officiis architecto doloribus sed quos sapiente pariatur. Itaque quis cumque totam vero ipsa.,17292.58
717,367,Illum odio quis eveniet. Tempora placeat iusto velit illum quia ducimus soluta. Optio veniam mollitia quibusdam rem.,19399.83
722,56,Et omnis labore saepe impedit quam. Aliquam natus recusandae incidunt nemo error nobis tempore. Porro maxime rem dignissimos dicta.,20892.95
721,56,Dicta soluta neque ab necessitatibus nisi nemo.,2857.91
720,56,Hic dolorum labore dolor impedit. Voluptas doloribus labore molestias.,10937.17
725,482,Aperiam voluptate corporis libero ipsum rem iusto odit.,10502.85
724,482,Pariatur sint debitis labore.,14552.5
723,482,Odit asperiores voluptatum culpa rem recusandae.,13556.53
728,252,Sunt nihil nihil accusantium. Repellat nostrum quod mollitia voluptatibus.,10739.33
727,252,Quae repellat magni ratione at occaecati animi ad. Sunt cumque ipsum libero ut asperiores. Atque ratione cupiditate enim esse dignissimos praesentium.,24708.52
726,252,Sit officia laboriosam illo reprehenderit ducimus voluptate. Recusandae magnam ratione asperiores dolorum id voluptatem. Provident delectus molestias corrupti.,22595.63
731,294,Inventore qui error facere a. Modi aliquam nemo hic sequi. Reiciendis ab quam expedita sapiente id eos.,15278.88
730,294,Asperiores ab magni voluptatem similique doloremque similique. Voluptas at consequuntur.,16125.21
729,294,Ad reiciendis quibusdam nam veritatis quo fuga possimus. Tenetur harum id quis.,11673.19
734,214,At inventore quaerat culpa. Pariatur aspernatur eius deserunt odio qui sunt. Esse culpa a excepturi tempore dicta.,9161.23
