vid;eid
9;615
9;957
9;54
9;567
9;808
9;735
9;842
9;127
9;675
9;710
9;443
9;895
9;53
9;481
9;0
9;282
9;152
9;317
9;809
9;366
9;320
9;391
9;998
9;132
9;218
9;214
9;651
9;345
9;785
9;756
9;486
9;987
9;498
9;636
9;997
9;41
9;521
9;67
9;854
9;901
9;36
9;117
9;971
9;501
9;544
9;819
9;59
9;882
9;188
9;101
9;620
9;617
9;29
9;195
9;573
9;709
9;21
9;208
9;327
9;831
9;514
9;400
9;440
9;674
9;504
9;612
9;889
9;538
9;500
9;347
9;559
9;727
9;471
9;361
9;933
9;476
9;420
9;245
9;232
9;758
9;130
9;409
9;491
9;298
9;433
9;126
9;818
9;78
9;473
9;913
9;310
9;523
9;849
9;988
9;251
9;167
9;861
9;65
9;43
9;318
9;330
9;175
9;85
9;970
9;697
9;357
9;991
9;236
9;93
9;418
9;786
9;540
9;658
9;962
9;595
9;45
9;163
9;217
9;11
9;143
9;772
9;307
9;870
9;884
9;139
9;518
9;135
9;262
9;627
9;919
9;412
9;472
9;545
9;928
9;483
9;734
9;685
9;596
9;123
9;387
9;718
9;762
9;534
9;821
9;724
9;178
9;797
9;964
9;624
9;338
9;833
9;631
9;789
9;732
9;406
9;158
9;598
9;893
9;51
9;863
9;434
9;890
9;994
9;377
9;961
9;571
9;431
9;385
9;759
9;950
9;742
9;750
9;199
9;141
9;19
9;99
9;490
9;548
9;286
9;792
9;871
9;911
9;667
9;506
9;823
9;371
9;27
9;794
9;883
9;804
9;3
9;475
9;499
9;68
9;162
9;168
9;906
9;333
9;161
9;177
9;44
9;976
9;482
9;898
9;712
9;256
9;187
9;57
9;608
9;10
9;840
9;394
9;84
9;616
9;382
9;157
9;415
9;517
9;203
9;134
9;48
9;917
9;325
9;846
9;940
9;936
9;684
9;20
9;100
9;778
9;793
9;626
9;956
9;253
9;438
9;576
9;495
9;33
9;688
9;714
9;565
9;824
9;324
9;980
9;278
9;174
9;973
9;18
9;553
9;695
9;416
9;116
9;381
9;257
9;376
9;326
9;222
9;966
9;993
9;435
9;14
9;747
9;74
9;699
9;828
9;312
9;704
9;716
9;13
9;274
9;874
9;837
9;390
9;408
9;185
9;586
9;605
9;26
9;625
9;969
9;180
9;629
9;938
9;492
9;537
9;875
9;686
9;676
9;623
9;63
9;480
9;947
9;240
9;503
9;672
9;294
9;170
9;186
9;645
9;535
9;648
9;301
9;334
9;343
9;853
9;239
9;664
9;509
9;589
9;159
9;946
9;223
9;8
9;903
9;899
9;510
9;7
9;264
9;459
9;613
9;442
9;231
9;124
9;788
9;131
9;981
9;647
9;581
9;76
9;369
9;166
9;683
9;563
9;270
9;642
9;254
9;224
9;522
9;529
9;462
9;879
9;905
9;767
9;129
9;873
9;679
9;83
9;979
9;293
9;507
9;954
9;698
9;774
9;577
9;156
9;297
9;368
9;441
9;456
9;196
9;309
9;655
9;292
9;549
9;372
9;314
9;696
9;308
9;729
9;745
9;560
9;91
9;982
9;316
9;694
9;915
9;944
9;392
9;108
9;920
9;799
9;614
9;932
9;983
9;525
9;448
9;266
9;580
9;184
9;923
9;321
9;653
9;646
9;280
9;176
9;600
9;452
9;118
9;4
9;722
9;597
9;183
9;272
9;374
9;227
9;847
9;88
9;427
9;505
9;410
9;914
9;458
9;968
9;329
9;754
9;173
9;738
9;757
9;212
9;95
9;937
9;276
9;422
9;536
9;542
9;246
9;461
9;120
9;216
9;460
9;114
9;771
9;164
9;362
9;289
9;992
9;989
9;75
9;2
9;350
9;610
9;588
9;17
9;572
9;260
9;737
9;864
9;153
9;335
9;744
9;855
9;807
9;721
9;897
9;319
9;378
9;86
9;996
9;137
9;305
9;80
9;71
9;351
9;37
9;960
9;352
9;931
9;587
9;383
9;787
9;261
9;777
9;395
9;768
9;16
9;929
9;741
9;791
9;365
9;140
9;121
9;569
9;711
9;277
9;948
9;206
9;323
9;670
9;115
9;872
9;205
9;892
9;652
9;751
9;198
9;984
9;845
9;796
9;925
9;574
9;810
9;247
9;50
9;337
9;52
9;924
9;848
9;463
9;869
9;784
9;838
9;835
9;635
9;811
9;102
9;578
9;439
9;634
9;999
9;269
9;593
9;677
9;502
9;720
9;364
9;660
9;306
9;644
9;851
9;935
9;859
9;336
9;237
9;865
9;822
9;781
9;142
9;450
9;375
9;402
9;908
9;995
9;801
9;453
9;103
9;211
9;601
9;489
9;555
9;743
9;765
9;827
9;566
9;953
9;773
9;233
9;300
9;959
9;354
9;575
9;229
9;726
9;106
9;30
9;425
9;128
9;508
9;806
9;210
9;602
9;554
9;200
9;599
9;703
9;493
9;922
9;235
9;182
9;815
9;302
9;397
9;149
9;546
9;113
9;866
9;909
9;690
9;64
9;748
9;516
9;800
9;681
9;191
9;417
9;921
9;404
9;470
9;820
9;379
9;841
9;485
9;678
9;952
9;650
9;541
9;942
9;839
9;284
9;619
9;951
9;512
9;70
9;552
9;682
9;384
9;585
9;407
9;725
9;562
9;878
9;194
9;579
9;912
9;82
9;228
9;715
9;28
9;700
9;717
9;687
9;380
9;888
9;657
9;250
9;829
9;219
9;551
9;248
9;972
9;40
9;701
9;606
9;104
9;858
9;582
9;941
9;663
9;511
9;816
9;396
9;974
9;594
9;363
9;985
9;918
9;171
9;739
9;622
9;862
9;728
9;584
9;268
9;429
9;283
9;339
9;24
9;94
9;886
9;665
9;1
9;313
9;477
9;753
9;47
9;89
9;421
9;532
9;558
9;15
9;125
9;798
9;520
9;221
9;630
9;6
9;603
9;62
9;975
9;249
9;604
9;910
9;349
9;423
9;150
9;832
9;539
9;881
9;160
9;370
9;413
9;77
9;201
9;5
9;355
9;393
9;894
9;446
9;332
9;926
9;151
9;654
9;805
9;322
9;58
9;723
9;885
9;296
9;740
9;96
9;61
9;543
9;259
9;618
9;790
9;238
9;803
9;887
9;60
9;649
9;836
9;607
9;79
9;494
9;22
9;373
9;479
9;907
9;344
9;144
9;179
9;669
9;530
9;197
9;154
9;401
9;465
9;112
9;474
9;902
9;291
9;550
9;692
9;519
9;583
9;812
9;39
9;136
9;680
9;315
9;220
9;165
9;844
9;877
9;977
9;287
9;814
9;719
9;526
9;288
9;436
9;447
9;46
9;766
9;213
9;414
9;927
9;411
9;155
9;556
9;867
9;138
9;880
9;55
9;640
9;484
9;419
9;779
9;656
9;32
9;513
9;367
10;204
10;467
10;939
10;795
10;346
10;666
10;611
10;904
10;764
10;225
10;424
10;850
10;38
10;628
10;776
10;955
10;244
10;119
10;488
10;81
10;445
10;271
10;9
10;752
10;468
10;12
10;386
10;146
10;497
10;304
10;92
10;761
10;749
10;267
10;770
10;281
10;42
10;916
10;181
10;23
10;172
10;466
10;342
10;661
10;591
10;965
10;437
10;990
10;403
10;876
10;66
10;528
10;662
10;25
10;279
10;621
10;234
10;243
10;169
10;896
10;451
10;207
10;943
10;659
10;457
10;641
10;252
10;35
10;730
10;348
10;105
10;340
10;691
10;487
10;295
10;226
10;633
10;775
10;328
10;388
10;110
10;834
10;273
10;430
10;356
10;353
10;986
10;783
10;731
10;496
10;189
10;746
10;830
10;945
10;147
10;464
10;98
10;56
10;148
10;713
10;478
10;963
10;399
10;671
10;107
10;109
10;34
10;285
10;122
10;561
10;860
10;702
10;290
10;241
10;891
10;817
10;111
10;934
10;592
10;331
10;469
10;258
10;360
10;782
10;868
10;444
10;73
10;428
10;524
10;708
10;454
10;405
10;978
10;769
10;72
10;398
10;97
10;736
10;432
10;192
10;632
10;389
10;449
10;760
10;668
10;87
10;515
10;533
10;949
10;359
10;455
10;637
10;780
10;852
10;967
10;242
10;265
10;341
10;49
10;190
10;133
10;813
10;706
10;145
10;568
10;733
10;825
10;689
10;957
10;54
10;567
10;808
10;735
10;842
10;127
10;675
10;710
10;443
10;895
10;53
10;481
10;0
10;282
10;152
10;317
10;809
10;366
10;320
10;391
10;998
10;132
10;218
10;214
10;651
10;345
10;785
10;756
10;486
10;987
10;498
10;636
10;997
10;41
10;521
10;67
10;854
10;901
10;36
10;117
10;299
10;971
10;501
10;544
10;819
10;59
10;882
10;188
10;101
10;620
10;617
10;29
10;573
10;709
10;21
10;208
10;831
10;514
10;400
10;440
10;674
10;504
10;612
10;889
10;538
10;347
10;559
10;727
10;471
10;361
10;933
10;476
10;420
10;245
10;232
10;758
10;130
10;409
10;491
10;298
10;433
10;818
10;78
10;473
10;913
10;310
10;523
10;849
10;988
10;251
10;167
10;527
10;861
10;65
10;43
10;330
10;175
10;85
10;970
10;697
10;357
10;991
10;236
10;93
10;418
10;786
10;540
10;658
10;962
10;595
10;856
10;45
10;163
10;217
10;11
10;143
10;772
10;870
10;884
10;139
10;518
10;135
10;262
10;627
10;412
10;472
10;545
10;928
10;483
10;734
10;685
10;596
10;123
10;387
10;718
10;762
10;534
10;821
10;724
10;178
10;797
10;624
10;338
10;833
10;631
10;789
10;732
10;406
10;158
10;893
10;51
10;863
10;434
10;890
10;994
10;377
10;961
10;571
10;431
10;385
10;759
10;950
10;202
10;742
10;750
10;199
10;141
10;19
10;99
10;609
10;490
10;548
10;286
10;792
10;871
10;911
10;667
10;506
10;823
10;371
10;27
10;794
10;883
10;804
10;3
10;475
10;499
10;68
10;162
10;168
10;906
10;333
10;161
10;177
10;44
10;976
10;707
10;482
10;898
10;712
10;256
10;187
10;57
10;608
10;10
10;840
10;394
10;84
10;616
10;382
10;157
10;415
10;517
10;203
10;134
10;48
10;917
10;325
10;846
10;940
10;936
10;263
10;684
10;20
10;100
10;778
10;793
10;626
10;956
10;253
10;438
10;576
10;495
10;33
10;547
10;688
10;714
10;565
10;824
10;324
10;980
10;278
10;174
10;973
10;18
10;553
10;695
10;416
10;116
10;381
10;257
10;326
10;222
10;966
10;993
10;435
10;14
10;747
10;74
10;699
10;828
10;673
10;312
10;704
10;716
10;13
10;274
10;874
10;837
10;390
10;408
10;185
10;586
10;605
10;26
10;625
10;969
10;180
10;629
10;938
10;492
10;537
10;875
10;686
10;676
10;623
10;480
10;947
10;240
10;503
10;672
10;294
10;170
10;186
10;645
10;535
10;648
10;334
10;343
10;853
10;239
10;664
10;509
10;589
10;159
10;946
10;930
10;223
10;8
10;903
10;899
10;510
10;7
10;264
10;459
10;613
10;442
10;231
10;124
10;788
10;131
10;981
10;647
10;581
10;76
10;369
10;166
10;683
10;563
10;270
10;642
10;254
10;224
10;522
10;529
10;462
10;879
10;905
10;767
10;129
10;873
10;679
10;857
10;83
10;426
10;979
10;293
10;507
10;215
10;954
10;698
10;774
10;577
10;156
10;297
10;368
10;441
10;456
10;196
10;309
10;292
10;372
10;314
10;696
10;308
10;729
10;745
10;560
10;91
10;982
10;316
10;694
10;915
10;944
10;392
10;108
10;920
10;799
10;614
10;932
10;983
10;525
10;448
10;266
10;580
10;184
10;923
10;321
10;90
10;653
10;646
10;280
10;176
10;600
10;452
10;118
10;4
10;722
10;597
10;183
10;69
10;272
10;374
10;227
10;847
10;88
10;427
10;505
10;410
10;914
10;458
10;968
10;802
10;329
10;754
10;173
10;738
10;757
10;212
10;705
10;95
10;937
10;276
10;422
10;536
10;542
10;246
10;461
10;120
10;216
10;460
10;114
10;771
10;164
10;362
10;289
10;992
10;989
10;826
10;75
10;2
10;350
10;557
10;610
10;588
10;31
10;17
10;572
10;260
10;737
10;864
10;153
10;335
10;744
10;855
10;807
10;721
10;897
10;319
10;378
10;86
10;996
10;137
10;305
10;80
10;71
10;351
10;37
10;960
10;352
10;931
10;587
10;383
10;787
10;261
10;777
10;395
10;768
10;16
10;929
10;741
10;365
10;140
10;121
10;569
10;711
10;277
10;948
10;206
10;323
10;670
10;638
10;115
10;193
10;872
10;205
10;892
10;652
10;751
10;198
10;984
10;845
10;796
10;925
10;810
10;247
10;50
10;337
10;52
10;924
10;848
10;463
10;869
10;784
10;838
10;835
10;811
10;102
10;578
10;439
10;634
10;999
10;269
10;593
10;677
10;502
10;720
10;364
10;660
10;306
10;851
10;935
10;859
10;336
10;237
10;865
10;822
10;781
10;142
10;450
10;375
10;402
10;908
10;995
10;801
10;453
10;103
10;211
10;601
10;489
10;555
10;743
10;765
10;827
10;693
10;566
10;953
10;773
10;233
10;303
10;300
10;959
10;575
10;229
10;726
10;30
10;564
10;230
10;425
10;128
10;508
10;806
10;210
10;602
10;554
10;275
10;599
10;703
10;493
10;922
10;235
10;182
10;815
10;302
10;397
10;149
10;546
10;113
10;866
10;909
10;690
10;64
10;748
10;516
10;800
10;681
10;191
10;417
10;921
10;404
10;470
10;379
10;841
10;485
10;678
10;952
10;650
10;541
10;942
10;839
10;284
10;619
10;951
10;512
10;70
10;552
10;682
10;384
10;585
10;407
10;725
10;562
10;878
10;194
10;579
10;912
10;82
10;228
10;715
10;28
10;700
10;717
10;687
10;380
10;888
10;657
10;250
10;829
10;219
10;551
10;248
10;972
10;40
10;701
10;606
10;104
10;858
10;582
10;941
10;663
10;511
10;816
10;396
10;974
10;958
10;594
10;363
10;985
10;918
10;171
10;739
10;622
10;862
10;728
10;584
10;268
10;429
10;283
10;339
10;94
10;886
10;665
10;1
10;313
10;477
10;753
10;47
10;89
10;421
10;570
10;532
10;558
10;15
10;125
10;798
10;520
10;221
10;630
10;6
10;603
10;62
10;975
10;249
10;910
10;349
10;423
10;150
10;832
10;539
10;881
10;160
10;370
10;413
10;77
10;201
10;5
10;393
10;894
10;446
10;332
10;926
10;151
10;805
10;322
10;58
10;723
10;885
10;296
10;740
10;96
10;61
10;543
10;259
10;618
10;790
10;238
10;803
10;887
10;60
10;649
10;836
10;590
10;607
10;79
10;494
10;22
10;479
10;907
10;643
10;344
10;144
10;669
10;530
10;197
10;154
10;401
10;465
10;112
10;474
10;902
10;291
10;550
10;692
10;519
10;583
10;812
10;136
10;680
10;315
10;220
10;165
10;844
10;877
10;977
10;287
10;814
10;719
10;526
10;288
10;436
10;447
10;46
10;766
10;213
10;414
10;927
10;411
10;155
10;556
10;867
10;138
10;880
10;55
10;640
10;484
10;419
10;779
10;656
10;32
10;513
10;367
11;204
11;939
11;795
11;346
11;666
11;611
11;904
11;764
11;225
11;424
11;850
11;38
11;628
11;776
11;955
11;244
11;119
11;488
11;81
11;445
11;271
11;9
11;752
11;468
11;755
11;12
11;386
11;146
11;497
11;304
11;92
11;761
11;749
11;267
11;770
11;281
11;42
11;916
11;181
11;23
11;172
11;466
11;342
11;661
11;591
11;965
11;437
11;990
11;843
11;403
11;876
11;66
11;209
11;528
11;662
11;25
11;279
11;621
11;234
11;243
11;169
11;896
11;451
11;207
11;943
11;659
11;900
11;457
11;641
11;252
11;35
11;730
11;311
11;348
11;105
11;340
11;691
11;487
11;295
11;226
11;358
11;639
11;633
11;775
11;328
11;388
11;110
11;834
11;273
11;430
11;356
11;353
11;986
11;783
11;731
11;496
11;189
11;255
11;746
11;830
11;763
11;531
11;945
11;147
11;464
11;98
11;56
11;148
11;713
11;478
11;963
11;399
11;671
11;107
11;109
11;34
11;285
11;122
11;561
11;860
11;702
11;290
11;241
11;891
11;817
11;111
11;934
11;592
11;469
11;258
11;360
11;782
11;868
11;444
11;73
11;428
11;524
11;708
11;405
11;978
11;769
11;72
11;398
11;97
11;736
11;192
11;632
11;389
11;449
11;760
11;668
11;87
11;515
11;533
11;949
11;359
11;455
11;637
11;780
11;852
11;967
11;242
11;265
11;341
11;49
11;190
11;133
11;813
11;706
11;145
11;568
11;733
11;825
11;689
11;615
11;957
11;54
11;567
11;808
11;735
11;842
11;127
11;675
11;710
11;443
11;895
11;53
11;481
11;0
11;282
11;152
11;317
11;809
11;366
11;320
11;391
11;998
11;218
11;214
11;651
11;785
11;756
11;486
11;987
11;498
11;636
11;997
11;41
11;521
11;67
11;854
11;901
11;36
11;117
11;299
11;971
11;501
11;544
11;819
11;59
11;882
11;188
11;101
11;620
11;29
11;195
11;573
11;709
11;21
11;208
11;327
11;831
11;514
11;400
11;440
11;674
11;504
11;612
11;889
11;538
11;500
11;347
11;559
11;727
11;471
11;361
11;933
11;476
11;420
11;245
11;232
11;758
11;409
11;491
11;298
11;433
11;126
11;818
11;78
11;473
11;913
11;310
11;523
11;849
11;988
11;251
11;167
11;527
11;861
11;65
11;43
11;318
11;330
11;175
11;85
11;970
11;697
11;357
11;991
11;236
11;93
11;418
11;786
11;540
11;658
11;962
11;595
11;856
11;45
11;163
11;217
11;11
11;143
11;772
11;307
11;870
11;884
11;139
11;518
11;135
11;262
11;627
11;919
11;412
11;472
11;545
11;928
11;483
11;734
11;685
11;596
11;123
11;387
11;718
11;762
11;534
11;821
11;724
11;178
11;797
11;964
11;624
11;338
11;833
11;631
11;789
11;732
11;406
11;158
11;598
11;893
11;51
11;863
11;434
11;890
11;994
11;377
11;961
11;571
11;431
11;385
11;759
11;950
11;202
11;742
11;750
11;199
11;141
11;19
11;99
11;609
11;490
11;548
11;286
11;792
11;871
11;911
11;667
11;506
11;823
11;371
11;27
11;794
11;883
11;804
11;3
11;475
11;499
11;68
11;162
11;168
11;906
11;333
11;161
11;177
11;44
11;976
11;707
11;482
11;898
11;712
11;256
11;187
11;57
11;608
11;10
11;840
11;394
11;84
11;616
11;382
11;157
11;415
11;517
11;203
11;134
11;48
11;917
11;325
11;846
11;940
11;936
11;263
11;684
11;100
11;778
11;793
11;626
11;956
11;253
11;438
11;576
11;495
11;33
11;547
11;688
11;714
11;565
11;824
11;324
11;980
11;278
11;174
11;973
11;18
11;553
11;695
11;416
11;116
11;381
11;257
11;376
11;326
11;222
11;993
11;435
11;14
11;747
11;74
11;699
11;828
11;673
11;312
11;704
11;716
11;13
11;274
11;874
11;837
11;390
11;408
11;185
11;586
11;605
11;26
11;625
11;969
11;180
11;629
11;938
11;492
11;537
11;875
11;686
11;676
11;623
11;63
11;480
11;947
11;240
11;503
11;672
11;294
11;170
11;186
11;645
11;535
11;648
11;301
11;334
11;343
11;853
11;239
11;664
11;509
11;589
11;159
11;946
11;930
11;223
11;8
11;903
11;899
11;510
11;7
11;264
11;459
11;613
11;442
11;231
11;124
11;788
11;131
11;981
11;647
11;581
11;76
11;369
11;166
11;683
11;563
11;270
11;642
11;254
11;224
11;522
11;529
11;462
11;879
11;905
11;767
11;129
11;873
11;679
11;857
11;426
11;979
11;293
11;507
11;215
11;954
11;698
11;774
11;577
11;156
11;297
11;368
11;441
11;196
11;309
11;655
11;292
11;549
11;372
11;314
11;308
11;729
11;745
11;560
11;91
11;982
11;316
11;915
11;944
11;392
11;108
11;920
11;799
11;614
11;932
11;983
11;525
11;448
11;266
11;580
11;184
11;923
11;321
11;90
11;653
11;646
11;280
11;176
11;600
11;452
11;118
11;4
11;722
11;597
11;183
11;69
11;272
11;374
11;847
11;88
11;427
11;505
11;410
11;914
11;458
11;968
11;802
11;329
11;754
11;173
11;757
11;212
11;705
11;95
11;937
11;276
11;422
11;536
11;542
11;246
11;461
11;120
11;216
11;460
11;114
11;771
11;164
11;362
11;289
11;992
11;989
11;826
11;75
11;2
11;350
11;557
11;610
11;588
11;31
11;17
11;572
11;260
11;737
11;864
11;153
11;335
11;855
11;807
11;721
11;897
11;319
11;378
11;86
11;137
11;305
11;80
11;71
11;351
11;37
11;960
11;352
11;931
11;587
11;383
11;787
11;261
11;777
11;395
11;768
11;16
11;929
11;791
11;140
11;121
11;569
11;711
11;277
11;948
11;206
11;323
11;670
11;638
11;115
11;193
11;872
11;205
11;892
11;652
11;751
11;198
11;984
11;845
11;796
11;925
11;574
11;810
11;247
11;50
11;52
11;924
11;848
11;463
11;869
11;784
11;838
11;835
11;635
11;811
11;102
11;578
11;439
11;634
11;999
11;269
11;593
11;677
11;502
11;364
11;660
11;306
11;644
11;851
11;935
11;859
11;336
11;237
11;865
11;822
11;781
11;450
11;375
11;402
11;908
11;801
11;453
11;103
11;601
11;489
11;555
11;743
11;765
11;827
11;693
11;566
11;953
11;773
11;233
11;303
11;300
11;959
11;354
11;575
11;229
11;726
11;106
11;564
11;230
11;425
11;128
11;508
11;806
11;210
11;602
11;554
11;200
11;275
11;599
11;703
11;493
11;922
11;235
11;182
11;815
11;302
11;397
11;149
11;546
11;113
11;866
11;909
11;690
11;64
11;516
11;800
11;681
11;417
11;921
11;404
11;470
11;820
11;379
11;841
11;485
11;952
11;650
11;541
11;942
11;839
11;284
11;619
11;951
11;70
11;552
11;384
11;585
11;407
11;725
11;562
11;878
11;194
11;579
11;912
11;82
11;228
11;28
11;700
11;717
11;687
11;380
11;888
11;657
11;250
11;829
11;219
11;551
11;248
11;972
11;40
11;701
11;606
11;104
11;858
11;582
11;941
11;663
11;511
11;816
11;974
11;958
11;594
11;363
11;985
11;918
11;171
11;739
11;622
11;862
11;728
11;584
11;268
11;429
11;283
11;339
11;24
11;94
11;886
11;665
11;1
11;313
11;477
11;753
11;47
11;89
11;421
11;570
11;532
11;558
11;15
11;125
11;798
11;520
11;221
11;6
11;603
11;62
11;975
11;249
11;604
11;910
11;423
11;150
11;832
11;539
11;881
11;160
11;370
11;413
11;77
11;5
11;355
11;393
11;894
11;446
11;332
11;926
11;151
11;654
11;805
11;322
11;58
11;723
11;885
11;296
11;740
11;96
11;61
11;543
11;259
11;618
11;790
11;238
11;803
11;887
11;60
11;649
11;836
11;590
11;607
11;79
11;494
11;22
11;373
11;479
11;907
11;643
11;344
11;144
11;179
11;669
11;530
11;197
11;154
11;401
11;465
11;112
11;474
11;902
11;291
11;550
11;692
11;519
11;583
11;39
11;136
11;680
11;315
11;220
11;165
11;844
11;877
11;977
11;287
11;719
11;526
11;288
11;436
11;447
11;46
11;766
11;213
11;414
11;411
11;155
11;556
11;867
11;138
11;880
11;55
11;640
11;484
11;419
11;779
11;656
11;32
11;513
11;367
12;204
12;467
12;939
12;795
12;346
12;666
12;611
12;904
12;764
12;424
12;850
12;38
12;628
12;776
12;955
12;244
12;119
12;488
12;81
12;445
12;271
12;9
12;752
12;468
12;755
12;12
12;386
12;146
12;497
12;304
12;92
12;761
12;749
12;267
12;770
12;281
12;42
